Sample,qseqid,sseqid,pident,evalue,score,bitscore,length,qstart,qend,sstart,send,stitle,species,query_length
Q61,TRINITY_DN71906_c1_g1_i1,CAJHUB010000649.1,100,0,407,752,407,1,407,3401869,3402275,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,407
Q61,TRINITY_DN34830_c0_g1_i1,CAJHUB010000649.1,99.516,0,407,752,413,1,413,61071317,61071729,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN68323_c0_g1_i1,CAJHUB010000580.1,99.279,0,407,752,416,1,416,4129,3714,"CAJHUB010000580.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro620, whole genome shotgun sequence",Nyctereutes procyonoides,421
Q61,TRINITY_DN16536_c0_g1_i1,NC_051772.1,99.756,0,407,752,410,1,410,51644387,51643978,"NC_051772.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 1, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,410
Q61,TRINITY_DN35299_c0_g1_i1,CAJHUB010000758.1,100,0,407,752,407,1,407,350777,350371,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,407
Q61,TRINITY_DN57068_c0_g1_i1,CAJHUB010000760.1,100,0,407,752,407,1,407,24966944,24966538,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,407
Q61,TRINITY_DN45150_c0_g1_i1,CAJHUB010000724.1,99.048,0,407,752,420,1,420,212209,211791,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,439
Q61,TRINITY_DN25165_c0_g1_i1,CAJHUB010000730.1,100,0,407,752,407,7,413,141334,141740,"CAJHUB010000730.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro756, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN17864_c0_g1_i1,CAJHUB010000711.1,99.756,0,407,752,410,1,410,39657627,39657218,"CAJHUB010000711.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro739, whole genome shotgun sequence",Nyctereutes procyonoides,410
Q61,TRINITY_DN59842_c0_g1_i1,CAJHUB010000757.1,100,0,408,754,408,1,408,78284,78691,"CAJHUB010000757.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro780, whole genome shotgun sequence",Nyctereutes procyonoides,408
Q61,TRINITY_DN44209_c0_g1_i1,CAJHUB010000622.1,99.05,0,408,754,421,1,420,79524,79944,"CAJHUB010000622.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro659, whole genome shotgun sequence",Nyctereutes procyonoides,420
Q61,TRINITY_DN29945_c0_g1_i1,CAJHUB010000765.1,99.281,0,408,754,417,5,421,241242,241658,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,421
Q61,TRINITY_DN73031_c0_g1_i1,CAJHUB010000653.1,100,0,408,754,408,1,408,4366073,4366480,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,408
Q61,TRINITY_DN13717_c0_g1_i1,CAJHUB010000653.1,99.282,0,408,754,418,1,417,4376663,4376247,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,417
Q61,TRINITY_DN34429_c0_g1_i1,CAJHUB010000765.1,100,0,409,756,409,1,409,21345,21753,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,409
Q61,TRINITY_DN14810_c0_g1_i1,CAJHUB010000517.1,100,0,409,756,409,1,409,17146,17554,"CAJHUB010000517.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro564, whole genome shotgun sequence",Nyctereutes procyonoides,409
Q61,TRINITY_DN57792_c0_g1_i1,CAJHUB010000620.1,100,0,409,756,409,1,409,89078,88670,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,409
Q61,TRINITY_DN16177_c0_g1_i1,CAJHUB010000649.1,99.518,0,409,756,415,1,415,3409247,3409661,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,415
Q61,TRINITY_DN25460_c0_g1_i1,CAJHUB010000725.1,99.282,0,409,756,418,1,418,50363,49946,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,418
Q61,TRINITY_DN74276_c0_g1_i1,CAJHUB010000789.1,99.518,0,409,756,415,1,415,32061336,32061750,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,415
Q61,TRINITY_DN76218_c1_g1_i1,CAJHUB010000664.1,99.05,0,409,756,421,1,421,310598,310178,"CAJHUB010000664.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro697, whole genome shotgun sequence",Nyctereutes procyonoides,421
Q61,TRINITY_DN14129_c0_g1_i1,CAJHUB010000649.1,100,0,409,756,409,1,409,43508675,43508267,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,409
Q61,TRINITY_DN70348_c0_g1_i1,CAJHUB010000765.1,99.282,0,409,756,418,1,418,310799,310382,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,418
Q61,TRINITY_DN28937_c0_g1_i1,CAJHUB010000730.1,99.284,0,409,756,419,4,422,98187,97770,"CAJHUB010000730.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro756, whole genome shotgun sequence",Nyctereutes procyonoides,422
Q61,TRINITY_DN58219_c0_g1_i1,CAJHUB010000672.1,100,0,409,756,409,1,409,45228907,45228499,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,409
Q61,TRINITY_DN42086_c0_g1_i1,CAJHUB010000752.1,99.284,0,409,756,419,3,421,5643637,5644053,"CAJHUB010000752.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro776, whole genome shotgun sequence",Nyctereutes procyonoides,421
Q61,TRINITY_DN14918_c0_g1_i1,CAJHUB010000750.1,99.519,0,410,758,416,3,418,61718431,61718846,"CAJHUB010000750.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro774, whole genome shotgun sequence",Nyctereutes procyonoides,418
Q61,TRINITY_DN59800_c0_g1_i1,CAJHUB010000672.1,100,0,410,758,410,1,410,47214621,47214212,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,410
Q61,TRINITY_DN44306_c1_g1_i1,CAJHUB010000629.1,99.519,0,410,758,416,1,416,156420,156835,"CAJHUB010000629.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro665, whole genome shotgun sequence",Nyctereutes procyonoides,416
Q61,TRINITY_DN493_c0_g1_i1,CAJHUB010000731.1,99.52,0,410,758,417,1,417,41712,41297,"CAJHUB010000731.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro757, whole genome shotgun sequence",Nyctereutes procyonoides,417
Q61,TRINITY_DN72139_c0_g1_i1,NC_067374.1,100,0,410,758,410,1,410,101441081,101440672,"NC_067374.1 Oryctolagus cuniculus isolate DNA-2018 breed New Zealand White chromosome 1, UM_NZW_1.0, whole genome shotgun sequence",Oryctolagus cuniculus,410
Q61,TRINITY_DN73483_c0_g1_i1,CAJHUB010000760.1,100,0,410,758,410,1,410,25049958,25050367,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,410
Q61,TRINITY_DN61825_c0_g1_i1,CAJHUB010000765.1,99.052,0,410,758,422,1,422,232145,231724,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,422
Q61,TRINITY_DN72218_c0_g1_i1,CAJHUB010000718.1,99.052,0,410,758,422,1,422,129906,129485,"CAJHUB010000718.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro745, whole genome shotgun sequence",Nyctereutes procyonoides,422
Q61,TRINITY_DN38465_c0_g1_i1,CAJHUB010000765.1,100,0,410,758,410,2,411,41193,40784,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,411
Q61,TRINITY_DN44128_c0_g1_i1,CAJHUB010000725.1,99.052,0,410,758,422,1,422,264926,265347,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,422
Q61,TRINITY_DN4648_c0_g1_i1,CAJHUB010000653.1,99.758,0,410,758,413,1,413,4356177,4356589,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN16520_c0_g1_i1,CAJHUB010000621.1,99.758,0,410,758,413,1,413,109887,109475,"CAJHUB010000621.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro658, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN72668_c0_g1_i1,CAJHUB010000654.1,99.758,0,410,758,413,1,413,15193217,15192805,"CAJHUB010000654.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro688, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN1524_c0_g1_i1,CAJHUB010000624.1,99.758,0,410,758,413,1,413,7460,7048,"CAJHUB010000624.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro660, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN6929_c0_g1_i1,CAJHUB010000769.1,99.519,0,410,758,416,9,424,4367690,4367275,"CAJHUB010000769.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro791, whole genome shotgun sequence",Nyctereutes procyonoides,424
Q61,TRINITY_DN15080_c0_g1_i1,CAJHUB010000781.1,100,0,410,758,410,1,410,3100328,3099919,"CAJHUB010000781.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro801, whole genome shotgun sequence",Nyctereutes procyonoides,425
Q61,TRINITY_DN34146_c0_g1_i1,CAJHUB010000710.1,99.054,0,410,758,423,1,421,39893,40315,"CAJHUB010000710.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro738, whole genome shotgun sequence",Nyctereutes procyonoides,421
Q61,TRINITY_DN56485_c0_g1_i1,CAJHUB010000688.1,99.758,0,411,760,414,2,415,33779,33366,"CAJHUB010000688.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro718, whole genome shotgun sequence",Nyctereutes procyonoides,415
Q61,TRINITY_DN30637_c0_g1_i1,CAJHUB010000757.1,100,0,411,760,411,1,411,80103,79693,"CAJHUB010000757.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro780, whole genome shotgun sequence",Nyctereutes procyonoides,411
Q61,TRINITY_DN51546_c0_g1_i1,RAQP01000992.1,99.758,0,411,760,414,1,414,384072,384485,"RAQP01000992.1 Marmota himalayana scaffold992, whole genome shotgun sequence",Marmota himalayana,414
Q61,TRINITY_DN1554_c0_g1_i1,CAJHUB010000749.1,100,0,411,760,411,1,411,41637645,41637235,"CAJHUB010000749.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro773, whole genome shotgun sequence",Nyctereutes procyonoides,411
Q61,TRINITY_DN14843_c0_g1_i1,CAJHUB010000654.1,100,0,411,760,411,1,411,15192805,15193215,"CAJHUB010000654.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro688, whole genome shotgun sequence",Nyctereutes procyonoides,411
Q61,TRINITY_DN41081_c0_g1_i1,CAJHUB010000776.1,100,0,411,760,411,1,411,21316402,21315992,"CAJHUB010000776.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro798, whole genome shotgun sequence",Nyctereutes procyonoides,412
Q61,TRINITY_DN44062_c0_g1_i1,CAJHUB010000711.1,100,0,411,760,411,1,411,39593824,39593414,"CAJHUB010000711.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro739, whole genome shotgun sequence",Nyctereutes procyonoides,411
Q61,TRINITY_DN80993_c0_g1_i1,CAJHUB010000653.1,99.52,0,411,760,417,1,417,4234183,4234599,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,417
Q61,TRINITY_DN15470_c0_g1_i1,CAJHUB010000653.1,99.523,0,412,761,419,1,419,4048693,4048276,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,419
Q61,TRINITY_DN13798_c1_g1_i1,NC_006594.4,100,0,412,761,412,35,446,32301741,32302152,"NC_006594.4 Canis lupus familiaris isolate Tasha breed boxer chromosome 12, alternate assembly Dog10K_Boxer_Tasha, whole genome shotgun sequence",Canis lupus,446
Q61,TRINITY_DN78495_c0_g1_i1,CAJHUB010000736.1,99.522,0,412,761,418,1,418,84303,83886,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,418
Q61,TRINITY_DN29988_c0_g1_i1,CAJHUB010000672.1,99.057,0,412,761,424,1,424,47095267,47094844,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,424
Q61,TRINITY_DN28911_c0_g1_i1,CAJHUB010000789.1,100,0,412,761,412,2,413,32060948,32061359,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN404_c0_g1_i1,JAGTXV010000446.1,99.287,0,412,761,421,1,421,1151281,1150861,"JAGTXV010000446.1 Muntiacus reevesi isolate NWPU-IOZ-04 HiC_scaffold_446, whole genome shotgun sequence",Muntiacus reevesi,421
Q61,TRINITY_DN21457_c0_g1_i1,CAJHUB010000727.1,99.287,0,412,761,421,1,421,325408,325828,"CAJHUB010000727.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro753, whole genome shotgun sequence",Nyctereutes procyonoides,421
Q61,TRINITY_DN73414_c0_g1_i1,NC_051778.1,99.759,0,412,761,415,1,415,39474272,39473858,"NC_051778.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 7, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,416
Q61,TRINITY_DN48370_c0_g1_i1,CAJHUB010000684.1,99.061,0,412,761,426,1,426,9478,9900,"CAJHUB010000684.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro714, whole genome shotgun sequence",Nyctereutes procyonoides,426
Q61,TRINITY_DN31078_c0_g1_i1,CAJHUB010000688.1,99.061,0,412,761,426,1,426,40508,40930,"CAJHUB010000688.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro718, whole genome shotgun sequence",Nyctereutes procyonoides,426
Q61,TRINITY_DN16948_c0_g1_i1,CAJHUB010000639.1,100,0,413,763,413,1,413,139507,139095,"CAJHUB010000639.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro674, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN60123_c0_g1_i1,CAJHUB010000692.1,99.524,0,413,763,420,1,419,68579,68998,"CAJHUB010000692.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro721, whole genome shotgun sequence",Nyctereutes procyonoides,419
Q61,TRINITY_DN71541_c0_g1_i1,CAJHUB010000758.1,99.289,0,413,763,422,1,422,399171,399592,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,422
Q61,TRINITY_DN57397_c0_g1_i1,CAJHUB010000671.1,100,0,413,763,413,1,413,34740570,34740158,"CAJHUB010000671.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro702, whole genome shotgun sequence",Nyctereutes procyonoides,413
Q61,TRINITY_DN70417_c0_g1_i1,CAJHUB010000647.1,99.059,0,413,763,425,1,425,5253,5677,"CAJHUB010000647.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro681, whole genome shotgun sequence",Nyctereutes procyonoides,428
Q61,TRINITY_DN27849_c0_g1_i1,CAJHUB010000715.1,99.291,0,413,763,423,1,422,50811,50389,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,422
Q61,TRINITY_DN60060_c0_g1_i1,CAJHUB010000751.1,99.291,0,413,763,423,1,423,5507018,5506598,"CAJHUB010000751.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro775, whole genome shotgun sequence",Nyctereutes procyonoides,423
Q61,TRINITY_DN8145_c0_g1_i1,CAJHUB010000713.1,99.289,0,413,763,422,1,422,62652,62231,"CAJHUB010000713.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro740, whole genome shotgun sequence",Nyctereutes procyonoides,422
Q61,TRINITY_DN36559_c0_g1_i1,CAJHUB010000758.1,100,0,413,763,413,1,413,341361,340949,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,440
Q61,TRINITY_DN16440_c0_g1_i1,CAJHUB010000148.1,99.525,0,414,765,421,1,420,785,365,"CAJHUB010000148.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro231, whole genome shotgun sequence",Nyctereutes procyonoides,420
Q61,TRINITY_DN44162_c0_g1_i1,NW_006804080.1,99.291,0,414,765,423,1,423,2673523,2673101,"NW_006804080.1 Erinaceus europaeus isolate Erinaceus europaeus_13Jul2011 unplaced genomic scaffold, EriEur2.0 scaffold00157, whole genome shotgun sequence",Erinaceus europaeus,425
Q61,TRINITY_DN5093_c0_g1_i1,NW_024009790.1,100,0,414,765,414,1,414,95943,96356,"NW_024009790.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold263, whole genome shotgun sequence",Anas platyrhynchos,414
Q61,TRINITY_DN29559_c0_g1_i1,CAJHUB010000726.1,100,0,414,765,414,1,414,8097,7684,"CAJHUB010000726.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro752, whole genome shotgun sequence",Nyctereutes procyonoides,414
Q61,TRINITY_DN20188_c0_g1_i1,CAJHUB010000765.1,99.76,0,414,765,417,33,449,265617,266033,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,449
Q61,TRINITY_DN16573_c0_g1_i1,CAJHUB010000719.1,99.291,0,414,765,423,1,423,4914,5336,"CAJHUB010000719.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro746, whole genome shotgun sequence",Nyctereutes procyonoides,423
Q61,TRINITY_DN4358_c0_g1_i1,CAJHUB010000724.1,99.76,0,414,765,417,1,417,211023,210607,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,417
Q61,TRINITY_DN70064_c0_g1_i1,CAJHUB010000653.1,99.291,0,414,765,423,1,423,4275938,4275516,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,423
Q61,TRINITY_DN16522_c0_g1_i1,CAJHUB010000711.1,99.292,0,414,765,424,3,425,39608794,39608371,"CAJHUB010000711.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro739, whole genome shotgun sequence",Nyctereutes procyonoides,428
Q61,TRINITY_DN4651_c0_g1_i1,NC_051792.1,100,0,414,765,414,1,414,13975824,13976237,"NC_051792.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 21, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,414
Q61,TRINITY_DN34090_c0_g1_i1,CAJHUB010000565.1,99.76,0,414,765,417,1,417,24714,25130,"CAJHUB010000565.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro607, whole genome shotgun sequence",Nyctereutes procyonoides,417
Q61,TRINITY_DN64022_c0_g1_i1,CAJHUB010000724.1,99.525,0,415,767,421,1,421,173436,173016,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,421
